1	1.3979400086720377
10	1.3979400086720377
11	1.6989700043360187
12	1.6989700043360187
120	1.6989700043360187
130	1.6989700043360187
14	1.6989700043360187
1532	1.6989700043360187
1600	1.6989700043360187
1704	1.6989700043360187
1717	1.6989700043360187
1790	1.6989700043360187
1792	1.6989700043360187
18	1.6989700043360187
18041864	1.6989700043360187
1805	1.6989700043360187
1811	1.6989700043360187
1812	1.6989700043360187
1834	1.6989700043360187
1845	1.6989700043360187
1850	1.6989700043360187
18501893	1.0969100130080565
1850that	1.6989700043360187
1851	1.3979400086720377
18601904	1.6989700043360187
1863	1.2218487496163564
1865	1.6989700043360187
1865framton	1.6989700043360187
1865�	1.6989700043360187
1868	1.6989700043360187
187	1.6989700043360187
1870	1.3979400086720377
1872	1.6989700043360187
1880	1.6989700043360187
1881	1.3979400086720377
1883	1.6989700043360187
1884	1.3979400086720377
1885	1.6989700043360187
1886	1.6989700043360187
1887	1.6989700043360187
1888	1.6989700043360187
1890	1.6989700043360187
1891	1.6989700043360187
1892	1.6989700043360187
1893	1.3979400086720377
1894	1.3979400086720377
1895	1.6989700043360187
1897	1.6989700043360187
1900	1.6989700043360187
1901	1.6989700043360187
1902	1.3979400086720377
1902peter	1.6989700043360187
1904	1.6989700043360187
1905	1.3979400086720377
1906	1.6989700043360187
1911	1.6989700043360187
1913	1.6989700043360187
1914	1.3979400086720377
1915	1.6989700043360187
1916	1.6989700043360187
1919	1.6989700043360187
1920	1.3979400086720377
1921	1.6989700043360187
1935	1.6989700043360187
2	1.2218487496163564
20	1.6989700043360187
200	1.6989700043360187
2009	1.6989700043360187
2010	1.6989700043360187
2013	1.6989700043360187
23	1.6989700043360187
24	1.3979400086720377
28	1.6989700043360187
3	1.3979400086720377
30	1.6989700043360187
4	1.6989700043360187
45	1.6989700043360187
49	1.6989700043360187
5	1.3979400086720377
52inch	1.6989700043360187
6	1.6989700043360187
7	1.6989700043360187
78	1.6989700043360187
7x8	1.6989700043360187
8	1.3979400086720377
88	1.6989700043360187
88s	1.6989700043360187
95	1.6989700043360187
ab	1.6989700043360187
abandon	1.6989700043360187
abandoned	0.853871964321762
abandoning	1.6989700043360187
abandonment	1.6989700043360187
abashed	1.2218487496163564
abbe	1.6989700043360187
abbot	1.6989700043360187
abdalla	1.6989700043360187
abide	1.6989700043360187
abiding	1.6989700043360187
ability	1.2218487496163564
ablaze	1.6989700043360187
able	0.6575773191777938
ablutions	1.6989700043360187
abney	1.6989700043360187
abney�s	1.6989700043360187
abnormal	1.6989700043360187
abode	1.3979400086720377
abolished	1.6989700043360187
abominable	1.3979400086720377
abominably	1.6989700043360187
abortive	1.6989700043360187
about	0.008773924307505152
above	0.3372421683184259
aboveboard	1.6989700043360187
aboveey	1.6989700043360187
abrasion	1.6989700043360187
abroad	1.3979400086720377
abruptly	1.2218487496163564
absence	1.6989700043360187
absented	1.6989700043360187
absently	1.6989700043360187
absentmindedly	1.6989700043360187
absine	1.6989700043360187
absolute	1.6989700043360187
absolutely	1.2218487496163564
absolution	1.6989700043360187
absorbed	1.2218487496163564
absorbing	1.6989700043360187
absorption	1.6989700043360187
abstraction	1.6989700043360187
absurd	1.3979400086720377
abundant	1.6989700043360187
abuse	1.6989700043360187
abused	1.6989700043360187
acadia	1.6989700043360187
acalling	1.6989700043360187
accent	1.6989700043360187
accents	1.3979400086720377
accept	1.0969100130080565
acceptance	1.6989700043360187
accepted	0.853871964321762
accessory	1.3979400086720377
accident	1.0969100130080565
accidentally	1.2218487496163564
acclivity	1.6989700043360187
accompanied	1.0969100130080565
accompaniment	1.6989700043360187
accompany	1.2218487496163564
accompanying	1.6989700043360187
accomplice	1.2218487496163564
accomplish	1.3979400086720377
accomplished	1.6989700043360187
accomplishment	1.6989700043360187
accomplishments	1.6989700043360187
accord	1.2218487496163564
according	1.0969100130080565
accordingly	1.2218487496163564
account	0.6989700043360189
accounted	1.6989700043360187
accounts	1.3979400086720377
accumulating	1.6989700043360187
accumulations	1.6989700043360187
accuracy	1.6989700043360187
accurate	1.3979400086720377
accurately	1.6989700043360187
accusation	1.6989700043360187
accuse	1.6989700043360187
accused	1.6989700043360187
accustom	1.6989700043360187
accustomed	1.2218487496163564
ace	1.6989700043360187
ach	1.6989700043360187
ache	1.6989700043360187
ached	1.2218487496163564
achieve	1.6989700043360187
aching	1.3979400086720377
acknowledge	1.6989700043360187
acknowledged	1.6989700043360187
acknowledging	1.6989700043360187
acknowledgment	1.6989700043360187
acolyte	1.6989700043360187
acquaintance	0.9208187539523752
acquaintancemonsieur	1.6989700043360187
acquaintances	1.3979400086720377
acquaintanceships	1.6989700043360187
acquainted	1.2218487496163564
acquire	1.6989700043360187
acquired	1.6989700043360187
acquirement	1.6989700043360187
acquisition	1.6989700043360187
across	0.3010299956639812
across�	1.6989700043360187
act	0.7447274948966939
acted	1.3979400086720377
acting	1.3979400086720377
action	0.853871964321762
actions	1.0
active	1.2218487496163564
acts	1.2218487496163564
actual	1.6989700043360187
actually	1.0969100130080565
acute	1.3979400086720377
ad	1.6989700043360187
adamant	1.6989700043360187
add	1.0969100130080565
added	0.7447274948966939
adding	1.0969100130080565
additional	1.6989700043360187
additionally	1.6989700043360187
additions	1.6989700043360187
address	1.6989700043360187
addressed	0.9208187539523752
addressing	1.2218487496163564
adhere	1.6989700043360187
adjacent	1.6989700043360187
administered	1.6989700043360187
admirable	1.6989700043360187
admiration	1.2218487496163564
admire	1.6989700043360187
admired	1.0
admirers	1.3979400086720377
admiring	1.3979400086720377
admission	1.2218487496163564
